clip_stem,vid,match,set_id,rally,ball_round,raw_type_en,player_side,split_v2,split_bst_baseline,aroundhead,backhand,frame_num,shuttle_start_f,shuttle_end_f
5_2_32_8,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,32,8,passive_drop,Bottom,train,train,0.0,1.0,73664,73633,73694
5_2_32_9,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,32,9,push,Top,train,train,0.0,1.0,73688,73664,73729
5_2_32_10,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,32,10,clear,Bottom,train,train,0.0,0.0,73723,73688,73762
5_2_32_11,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,32,11,wrist_smash,Top,train,train,0.0,0.0,73756,73723,73776
5_2_32_12,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,32,12,return_net,Bottom,train,train,0.0,1.0,73770,73756,73804
5_2_32_13,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,32,13,lob,Top,train,train,0.0,1.0,73798,73770,73839
5_2_32_14,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,32,14,wrist_smash,Bottom,train,train,0.0,0.0,73833,73798,73853
5_2_32_15,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set2,32,15,return_net,Top,train,train,0.0,0.0,73847,73833,73859
5_3_1_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,1,1,short_service,Top,train,train,0.0,1.0,77307,77295,77331
5_3_1_2,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,1,2,push,Bottom,train,train,0.0,1.0,77325,77307,77361
5_3_1_3,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,1,3,passive_drop,Top,train,train,0.0,0.0,77355,77325,77375
5_3_1_4,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,1,4,cross_court_net_shot,Bottom,train,train,0.0,0.0,77369,77355,77398
5_3_1_5,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,1,5,net_shot,Top,train,train,0.0,1.0,77392,77369,77421
5_3_1_6,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,1,6,net_shot,Bottom,train,train,0.0,1.0,77415,77392,77443
5_3_1_7,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,1,7,lob,Top,train,train,0.0,1.0,77437,77415,77480
5_3_1_8,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,1,8,passive_drop,Bottom,train,train,0.0,0.0,77496,77459,77518
5_3_1_9,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,1,9,driven_flight,Top,train,train,0.0,0.0,77512,77496,77540
5_3_1_10,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,1,10,lob,Bottom,train,train,0.0,0.0,77534,77512,77571
5_3_1_11,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,1,11,smash,Top,train,train,1.0,0.0,77565,77534,77577
5_3_2_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,2,1,short_service,Top,train,train,0.0,1.0,77973,77961,77999
5_3_2_2,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,2,2,net_shot,Bottom,train,train,0.0,0.0,77993,77973,78022
5_3_2_3,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,2,3,push,Top,train,train,0.0,0.0,78016,77993,78051
5_3_2_4,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,2,4,wrist_smash,Bottom,train,train,1.0,0.0,78045,78016,78069
5_3_2_5,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,2,5,return_net,Top,train,train,0.0,1.0,78063,78045,78089
5_3_2_6,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,2,6,net_shot,Bottom,train,train,0.0,1.0,78083,78063,78111
5_3_2_7,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,2,7,net_shot,Top,train,train,0.0,1.0,78105,78083,78133
5_3_2_8,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,2,8,push,Bottom,train,train,0.0,1.0,78127,78105,78167
5_3_2_9,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,2,9,smash,Top,train,train,0.0,0.0,78161,78127,78177
5_3_2_10,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,2,10,return_net,Bottom,train,train,0.0,0.0,78171,78161,78200
5_3_2_11,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,2,11,net_shot,Top,train,train,0.0,1.0,78194,78171,78225
5_3_2_12,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,2,12,push,Bottom,train,train,0.0,0.0,78219,78194,78254
5_3_2_13,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,2,13,drop,Top,train,train,0.0,0.0,78248,78219,78273
5_3_2_14,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,2,14,net_shot,Bottom,train,train,0.0,0.0,78267,78248,78297
5_3_2_15,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,2,15,net_shot,Top,train,train,0.0,0.0,78291,78267,78319
5_3_2_16,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,2,16,lob,Bottom,train,train,0.0,0.0,78313,78291,78356
5_3_2_17,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,2,17,drop,Top,train,train,0.0,0.0,78356,78319,78389
5_3_2_18,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,2,18,net_shot,Bottom,train,train,0.0,0.0,78383,78356,78413
5_3_2_19,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,2,19,cross_court_net_shot,Top,train,train,0.0,0.0,78407,78383,78419
5_3_3_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,3,1,short_service,Bottom,train,train,0.0,1.0,78996,78984,79019
5_3_3_2,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,3,2,net_shot,Top,train,train,0.0,1.0,79013,78996,79040
5_3_3_3,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,3,3,push,Bottom,train,train,0.0,0.0,79034,79013,79072
5_3_3_4,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,3,4,passive_drop,Top,train,train,0.0,0.0,79066,79034,79085
5_3_3_5,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,3,5,drive,Bottom,train,train,0.0,0.0,79079,79066,79094
5_3_3_6,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,3,6,defensive_return_drive,Top,train,train,0.0,0.0,79088,79079,79106
5_3_3_7,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,3,7,return_net,Bottom,train,train,0.0,1.0,79100,79088,79125
5_3_3_8,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,3,8,net_shot,Top,train,train,0.0,1.0,79119,79100,79149
5_3_3_9,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,3,9,push,Bottom,train,train,0.0,1.0,79143,79119,79174
5_3_3_10,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,3,10,clear,Top,train,train,0.0,0.0,79168,79143,79194
5_3_3_11,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,3,11,wrist_smash,Bottom,train,train,1.0,0.0,79188,79168,79206
5_3_3_12,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,3,12,return_net,Top,train,train,0.0,1.0,79200,79188,79227
5_3_3_13,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,3,13,push,Bottom,train,train,0.0,1.0,79221,79200,79258
5_3_3_14,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,3,14,clear,Top,train,train,0.0,0.0,79252,79221,79287
5_3_3_15,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,3,15,drop,Bottom,train,train,0.0,0.0,79281,79252,79307
5_3_3_16,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,3,16,push,Top,train,train,0.0,0.0,79301,79281,79324
5_3_3_17,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,3,17,smash,Bottom,train,train,1.0,0.0,79318,79301,79333
5_3_3_18,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,3,18,cross_court_net_shot,Top,train,train,0.0,1.0,79327,79318,79354
5_3_3_19,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,3,19,return_net,Bottom,train,train,0.0,0.0,79348,79327,79378
5_3_3_20,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,3,20,net_shot,Top,train,train,0.0,0.0,79372,79348,79404
5_3_3_21,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,3,21,lob,Bottom,train,train,0.0,0.0,79398,79372,79439
5_3_3_22,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,3,22,clear,Top,train,train,0.0,0.0,79433,79398,79476
5_3_3_23,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,3,23,clear,Bottom,train,train,0.0,0.0,79470,79433,79482
5_3_4_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,4,1,short_service,Top,train,train,0.0,1.0,80285,80273,80309
5_3_4_2,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,4,2,push,Bottom,train,train,0.0,1.0,80303,80285,80335
5_3_4_3,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,4,3,smash,Top,train,train,1.0,0.0,80329,80303,80345
5_3_4_4,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,4,4,cross_court_net_shot,Bottom,train,train,0.0,1.0,80339,80329,80368
5_3_4_5,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,4,5,net_shot,Top,train,train,0.0,0.0,80362,80339,80386
5_3_4_6,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,4,6,net_shot,Bottom,train,train,0.0,0.0,80380,80362,80407
5_3_4_7,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,4,7,lob,Top,train,train,0.0,0.0,80401,80380,80441
5_3_4_8,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,4,8,drop,Bottom,train,train,0.0,0.0,80435,80401,80462
5_3_4_9,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,4,9,net_shot,Top,train,train,0.0,1.0,80456,80435,80485
5_3_4_10,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,4,10,push,Bottom,train,train,0.0,1.0,80479,80456,80519
5_3_4_11,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,4,11,passive_drop,Top,train,train,0.0,0.0,80513,80479,80534
5_3_4_12,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,4,12,rush,Bottom,train,train,0.0,0.0,80528,80513,80540
5_3_5_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,5,1,short_service,Bottom,train,train,0.0,1.0,81054,81042,81076
5_3_5_2,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,5,2,net_shot,Top,train,train,0.0,1.0,81070,81054,81096
5_3_5_3,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,5,3,net_shot,Bottom,train,train,0.0,0.0,81090,81070,81118
5_3_5_4,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,5,4,push,Top,train,train,0.0,0.0,81112,81090,81153
5_3_5_5,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,5,5,smash,Bottom,train,train,1.0,0.0,81147,81112,81164
5_3_5_6,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,5,6,return_net,Top,train,train,0.0,1.0,81158,81147,81185
5_3_5_7,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,5,7,net_shot,Bottom,train,train,0.0,0.0,81179,81158,81207
5_3_5_8,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,5,8,push,Top,train,train,0.0,0.0,81201,81179,81241
5_3_5_9,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,5,9,passive_drop,Bottom,train,train,0.0,1.0,81235,81201,81247
5_3_6_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,1,short_service,Top,train,train,0.0,1.0,81818,81806,81847
5_3_6_2,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,2,lob,Bottom,train,train,0.0,1.0,81841,81818,81872
5_3_6_3,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,3,smash,Top,train,train,0.0,0.0,81866,81841,81882
5_3_6_4,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,4,return_net,Bottom,train,train,0.0,0.0,81876,81866,81907
5_3_6_5,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,5,net_shot,Top,train,train,0.0,0.0,81901,81876,81929
5_3_6_6,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,6,lob,Bottom,train,train,0.0,1.0,81923,81901,81960
5_3_6_7,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,7,passive_drop,Top,train,train,0.0,0.0,81954,81923,81976
5_3_6_8,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,8,driven_flight,Bottom,train,train,0.0,0.0,81970,81954,81997
5_3_6_9,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,9,push,Top,train,train,0.0,0.0,81991,81970,82027
5_3_6_10,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,10,passive_drop,Bottom,train,train,0.0,0.0,82021,81991,82048
5_3_6_11,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,11,push,Top,train,train,0.0,1.0,82042,82021,82065
5_3_6_12,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,12,drive,Bottom,train,train,0.0,1.0,82059,82042,82074
5_3_6_13,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,13,cross_court_net_shot,Top,train,train,0.0,1.0,82068,82059,82087
5_3_6_14,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,14,drive,Bottom,train,train,0.0,0.0,82081,82068,82097
5_3_6_15,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,15,return_net,Top,train,train,0.0,0.0,82091,82081,82111
5_3_6_16,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,16,push,Bottom,train,train,0.0,1.0,82105,82091,82142
5_3_6_17,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,17,passive_drop,Top,train,train,0.0,1.0,82136,82105,82161
5_3_6_18,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,18,push,Bottom,train,train,0.0,1.0,82155,82136,82184
5_3_6_19,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,19,clear,Top,train,train,1.0,0.0,82178,82155,82221
5_3_6_20,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,20,smash,Bottom,train,train,0.0,0.0,82226,82189,82242
5_3_6_21,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,21,return_net,Top,train,train,0.0,1.0,82236,82226,82266
5_3_6_22,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,22,lob,Bottom,train,train,0.0,0.0,82260,82236,82299
5_3_6_23,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,23,wrist_smash,Top,train,train,0.0,0.0,82293,82260,82314
5_3_6_24,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,24,return_net,Bottom,train,train,0.0,0.0,82308,82293,82338
5_3_6_25,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,25,push,Top,train,train,0.0,1.0,82332,82308,82361
5_3_6_26,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,26,wrist_smash,Bottom,train,train,1.0,0.0,82355,82332,82371
5_3_6_27,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,27,defensive_return_drive,Top,train,train,0.0,1.0,82365,82355,82407
5_3_6_28,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,28,passive_drop,Bottom,train,train,0.0,0.0,82401,82365,82425
5_3_6_29,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,29,lob,Top,train,train,0.0,0.0,82419,82401,82457
5_3_6_30,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,30,clear,Bottom,train,train,0.0,0.0,82451,82419,82487
5_3_6_31,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,31,drop,Top,train,train,0.0,0.0,82481,82451,82505
5_3_6_32,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,32,net_shot,Bottom,train,train,0.0,1.0,82499,82481,82532
5_3_6_33,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,33,lob,Top,train,train,0.0,1.0,82526,82499,82566
5_3_6_34,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,34,clear,Bottom,train,train,0.0,0.0,82560,82526,82600
5_3_6_35,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,35,smash,Top,train,train,0.0,0.0,82594,82560,82610
5_3_6_36,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,36,cross_court_net_shot,Bottom,train,train,0.0,0.0,82604,82594,82640
5_3_6_37,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,37,net_shot,Top,train,train,0.0,1.0,82634,82604,82664
5_3_6_38,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,38,lob,Bottom,train,train,0.0,1.0,82658,82634,82699
5_3_6_39,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,39,drop,Top,train,train,0.0,0.0,82693,82658,82719
5_3_6_40,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,40,net_shot,Bottom,train,train,0.0,0.0,82713,82693,82745
5_3_6_41,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,41,lob,Top,train,train,0.0,0.0,82739,82713,82779
5_3_6_42,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,42,smash,Bottom,train,train,0.0,0.0,82773,82739,82787
5_3_6_43,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,6,43,return_net,Top,train,train,0.0,1.0,82781,82773,82793
5_3_7_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,7,1,short_service,Top,train,train,0.0,1.0,84442,84430,84466
5_3_7_2,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,7,2,net_shot,Bottom,train,train,0.0,1.0,84460,84442,84482
5_3_7_3,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,7,3,net_shot,Top,train,train,0.0,1.0,84476,84460,84501
5_3_7_4,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,7,4,push,Bottom,train,train,0.0,1.0,84495,84476,84530
5_3_7_5,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,7,5,back_court_drive,Top,train,train,0.0,0.0,84524,84495,84549
5_3_7_6,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,7,6,return_net,Bottom,train,train,0.0,1.0,84543,84524,84570
5_3_7_7,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,7,7,lob,Top,train,train,0.0,1.0,84564,84543,84599
5_3_7_8,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,7,8,wrist_smash,Bottom,train,train,0.0,0.0,84593,84564,84609
5_3_7_9,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,7,9,return_net,Top,train,train,0.0,0.0,84603,84593,84633
5_3_7_10,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,7,10,net_shot,Bottom,train,train,0.0,0.0,84627,84603,84653
5_3_7_11,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,7,11,lob,Top,train,train,0.0,0.0,84647,84627,84683
5_3_7_12,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,7,12,passive_drop,Bottom,train,train,0.0,0.0,84677,84647,84702
5_3_7_13,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,7,13,net_shot,Top,train,train,0.0,0.0,84696,84677,84725
5_3_7_14,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,7,14,net_shot,Bottom,train,train,0.0,0.0,84719,84696,84747
5_3_7_15,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,7,15,push,Top,train,train,0.0,0.0,84741,84719,84772
5_3_7_16,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,7,16,back_court_drive,Bottom,train,train,0.0,0.0,84766,84741,84793
5_3_7_17,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,7,17,return_net,Top,train,train,0.0,1.0,84787,84766,84799
5_3_8_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,8,1,short_service,Bottom,train,train,0.0,1.0,85430,85418,85449
5_3_8_2,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,8,2,net_shot,Top,train,train,0.0,0.0,85443,85430,85468
5_3_8_3,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,8,3,net_shot,Bottom,train,train,0.0,1.0,85462,85443,85490
5_3_8_4,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,8,4,lob,Top,train,train,0.0,1.0,85484,85462,85527
5_3_8_5,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,8,5,passive_drop,Bottom,train,train,0.0,0.0,85524,85487,85546
5_3_8_6,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,8,6,return_net,Top,train,train,0.0,0.0,85540,85524,85567
5_3_8_7,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,8,7,push,Bottom,train,train,0.0,1.0,85561,85540,85602
5_3_8_8,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,8,8,passive_drop,Top,train,train,0.0,1.0,85596,85561,85619
5_3_8_9,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,8,9,return_net,Bottom,train,train,0.0,1.0,85613,85596,85640
5_3_8_10,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,8,10,net_shot,Top,train,train,0.0,1.0,85634,85613,85666
5_3_8_11,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,8,11,net_shot,Bottom,train,train,0.0,1.0,85660,85634,85687
5_3_8_12,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,8,12,push,Top,train,train,0.0,1.0,85681,85660,85724
5_3_8_13,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,8,13,back_court_drive,Bottom,train,train,0.0,0.0,85721,85684,85742
5_3_8_14,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,8,14,drop,Top,train,train,0.0,0.0,85736,85721,85765
5_3_8_15,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,8,15,net_shot,Bottom,train,train,0.0,1.0,85759,85736,85790
5_3_8_16,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,8,16,lob,Top,train,train,0.0,1.0,85784,85759,85796
5_3_9_1,5,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set3,9,1,unknown,Bottom,,train,,,86625,86613,86637
